# Dataset: TUM
# Sequence: fr1desk
# Camera translation noise std: 0.07 m
# Camera rotation noise std: 0 m
# Landmark location noise std: 0.0 m

63 2913 13514
517.306408 516.469215 318.64304 255.313989
0 1     3.410000e+02 3.260000e+02
1.3472950859170693e-01
3.1324162070786610e-01
-1.2220958479569446e+00
1.5333609774906443e-01
1.0370871378287512e+00
-1.3683413203538501e+00
2.9093280161553264e-01
5.5573068619078114e-01
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.2749988387646036e+00
2.7201000768413869e-01
8.8408097026140775e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.2625246993084986e+00
4.6912763056940032e-02
9.8969995088717511e-01
-1.3133144078180390e+00
2.0298801967733388e-01
1.0025185483629804e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.2568344423571132e+00
-1.5012592379447540e-01
2.9338292840854108e-01
-1.2625246993084986e+00
4.6912763056940032e-02
9.8969995088717511e-01
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.2670718384699797e+00
-1.7132940077950798e-01
2.5443428141791402e-01
-1.0417619986012052e+00
1.6562703689717290e-01
4.9319972361878400e-01
-1.3062518811094661e+00
1.6039578204660490e-01
4.6835170805813353e-01
-1.4043966140679909e+00
9.7311395770188547e-02
1.1156473018427562e+00
-1.2754626615186271e+00
2.4687683901688759e-01
9.8444815360701599e-01
-1.3133144078180390e+00
2.0298801967733388e-01
1.0025185483629804e+00
-1.2568344423571132e+00
-1.5012592379447540e-01
2.9338292840854108e-01
-1.2625246993084986e+00
4.6912763056940032e-02
9.8969995088717511e-01
-1.2749988387646036e+00
2.7201000768413869e-01
8.8408097026140775e-01
-1.3133144078180390e+00
2.0298801967733388e-01
1.0025185483629804e+00
-1.4043966140679909e+00
9.7311395770188547e-02
1.1156473018427562e+00
-1.2376541506007908e+00
-1.7483465404342688e-01
1.0457068273640910e+00
-1.2749988387646036e+00
2.7201000768413869e-01
8.8408097026140775e-01
-1.2625246993084986e+00
4.6912763056940032e-02
9.8969995088717511e-01
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.4467503317362509e+00
1.1072432284710018e-01
1.0099249081244006e+00
-1.3645344810248152e+00
2.0926896497196990e-01
5.3740025280175885e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.3062518811094661e+00
1.6039578204660490e-01
4.6835170805813353e-01
-1.2568344423571132e+00
-1.5012592379447540e-01
2.9338292840854108e-01
-1.3645344810248152e+00
2.0926896497196990e-01
5.3740025280175885e-01
-1.4196666584769326e+00
1.5852366468930712e-01
6.1810048901555825e-01
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.3683413203538501e+00
2.9093280161553264e-01
5.5573068619078114e-01
-1.2493807116121112e+00
-9.1897613865939108e-03
3.3807967347181112e-01
-1.3683413203538501e+00
2.9093280161553264e-01
5.5573068619078114e-01
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.3062518811094661e+00
1.6039578204660490e-01
4.6835170805813353e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.3645344810248152e+00
2.0926896497196990e-01
5.3740025280175885e-01
-1.4467503317362509e+00
1.1072432284710018e-01
1.0099249081244006e+00
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.4196666584769326e+00
1.5852366468930712e-01
6.1810048901555825e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.3683413203538501e+00
2.9093280161553264e-01
5.5573068619078114e-01
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.3683413203538501e+00
2.9093280161553264e-01
5.5573068619078114e-01
-1.3062518811094661e+00
1.6039578204660490e-01
4.6835170805813353e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.3411454504166906e+00
1.1160487950552345e-01
9.4857775663552091e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.3645344810248152e+00
2.0926896497196990e-01
5.3740025280175885e-01
-1.2568344423571132e+00
-1.5012592379447540e-01
2.9338292840854108e-01
-1.3645344810248152e+00
2.0926896497196990e-01
5.3740025280175885e-01
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.4196666584769326e+00
1.5852366468930712e-01
6.1810048901555825e-01
-1.4196666584769326e+00
1.5852366468930712e-01
6.1810048901555825e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.2016104594218020e+00
2.5131960389229391e-01
9.3531270309603087e-01
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.3175346208728260e+00
1.3472950859170693e-01
3.1324162070786610e-01
-1.2376541506007908e+00
-1.7483465404342688e-01
1.0457068273640910e+00
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.2016104594218020e+00
2.5131960389229391e-01
9.3531270309603087e-01
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.3683413203538501e+00
2.9093280161553264e-01
5.5573068619078114e-01
-1.2376541506007908e+00
-1.7483465404342688e-01
1.0457068273640910e+00
-1.2016104594218020e+00
2.5131960389229391e-01
9.3531270309603087e-01
-1.3062518811094661e+00
1.6039578204660490e-01
4.6835170805813353e-01
-1.3645344810248152e+00
2.0926896497196990e-01
5.3740025280175885e-01
-1.4476726333194567e+00
2.5218486071991320e-01
7.3837671824844786e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.4043966140679909e+00
9.7311395770188547e-02
1.1156473018427562e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.3411454504166906e+00
1.1160487950552345e-01
9.4857775663552091e-01
-1.4043966140679909e+00
9.7311395770188547e-02
1.1156473018427562e+00
-1.4043966140679909e+00
9.7311395770188547e-02
1.1156473018427562e+00
-1.2220958479569446e+00
1.5333609774906443e-01
1.0370871378287512e+00
-1.4043966140679909e+00
9.7311395770188547e-02
1.1156473018427562e+00
-1.2220958479569446e+00
1.5333609774906443e-01
1.0370871378287512e+00
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.2376541506007908e+00
-1.7483465404342688e-01
1.0457068273640910e+00
-1.2376541506007908e+00
-1.7483465404342688e-01
1.0457068273640910e+00
-1.4467503317362509e+00
1.1072432284710018e-01
1.0099249081244006e+00
-1.2376541506007908e+00
-1.7483465404342688e-01
1.0457068273640910e+00
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.2376541506007908e+00
-1.7483465404342688e-01
1.0457068273640910e+00
-1.2376541506007908e+00
-1.7483465404342688e-01
1.0457068273640910e+00
-1.4043966140679909e+00
9.7311395770188547e-02
1.1156473018427562e+00
-1.4196666584769326e+00
1.5852366468930712e-01
6.1810048901555825e-01
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.3683413203538501e+00
2.9093280161553264e-01
5.5573068619078114e-01
-1.2670718384699797e+00
-1.7132940077950798e-01
2.5443428141791402e-01
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.4476726333194567e+00
2.5218486071991320e-01
7.3837671824844786e-01
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.4476726333194567e+00
2.5218486071991320e-01
7.3837671824844786e-01
-1.2670718384699797e+00
-1.7132940077950798e-01
2.5443428141791402e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.3683413203538501e+00
2.9093280161553264e-01
5.5573068619078114e-01
-1.2907184684316051e+00
2.3793152571162035e-01
1.0289276529243163e+00
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.4196666584769326e+00
1.5852366468930712e-01
6.1810048901555825e-01
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.2907184684316051e+00
2.3793152571162035e-01
1.0289276529243163e+00
-1.4043966140679909e+00
9.7311395770188547e-02
1.1156473018427562e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.4467503317362509e+00
1.1072432284710018e-01
1.0099249081244006e+00
-1.4467503317362509e+00
1.1072432284710018e-01
1.0099249081244006e+00
-1.4476726333194567e+00
2.5218486071991320e-01
7.3837671824844786e-01
-1.4467503317362509e+00
1.1072432284710018e-01
1.0099249081244006e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.2016104594218020e+00
2.5131960389229391e-01
9.3531270309603087e-01
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.2016104594218020e+00
2.5131960389229391e-01
9.3531270309603087e-01
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.7924001031746029e+00
3.8525118430999317e-01
1.0144364580747511e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.2670718384699797e+00
-1.7132940077950798e-01
2.5443428141791402e-01
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.3175346208728260e+00
1.3472950859170693e-01
3.1324162070786610e-01
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.2220958479569446e+00
1.5333609774906443e-01
1.0370871378287512e+00
-1.5932382527124509e+00
3.9910073510874439e-01
9.6255111774391189e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.2493807116121112e+00
-9.1897613865939108e-03
3.3807967347181112e-01
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.2907184684316051e+00
2.3793152571162035e-01
1.0289276529243163e+00
-1.2907184684316051e+00
2.3793152571162035e-01
1.0289276529243163e+00
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.0826365061312395e+00
1.8390188703258947e-01
1.0326098251472025e+00
-1.2812450419849610e+00
2.8738891908151154e-02
9.1347803150911422e-01
-1.1652806109709184e+00
4.9723802760776870e-02
1.0986383596112657e+00
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.4196666584769326e+00
1.5852366468930712e-01
6.1810048901555825e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.2907184684316051e+00
2.3793152571162035e-01
1.0289276529243163e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.1374701628553074e+00
-6.1475976487640527e-02
1.0490720160483793e+00
-1.2907184684316051e+00
2.3793152571162035e-01
1.0289276529243163e+00
-1.6119863947782431e+00
4.6547049632399273e-01
1.1868384236191396e+00
-1.2016104594218020e+00
2.5131960389229391e-01
9.3531270309603087e-01
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.2907184684316051e+00
2.3793152571162035e-01
1.0289276529243163e+00
-1.3613687390054219e+00
3.5279263555741125e-01
6.3040851850983592e-01
-1.7142051387715820e+00
3.3081873722797045e-01
1.1265243861164613e+00
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.4043966140679909e+00
9.7311395770188547e-02
1.1156473018427562e+00
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.2907184684316051e+00
2.3793152571162035e-01
1.0289276529243163e+00
-1.2907184684316051e+00
2.3793152571162035e-01
1.0289276529243163e+00
-1.4770216291475715e+00
3.6228059638466686e-01
1.0943278797340406e+00
-1.2964989719090498e+00
3.2683970270761098e-01
9.6149693054313135e-01
-1.5763264025830797e+00
3.2911980308532585e-01
9.4336791815335153e-01
-1.4043966140679909e+00
9.7311395770188547e-02
